created_at,account,id,text
2024-10-12T17:02:44.685Z,realDonaldTrump,113295528079256402,https://www.telegraph.co.uk/us/politics/2024/10/03/donald-trump-putin-boris-johnson-memoir/
2024-10-11T21:43:27.734Z,realDonaldTrump,113290969594810925,"We will send elite squads of ICE, border patrol, and federal law enforcement officers to hunt down, arrest, and deport every last illegal alien gang member, until there is not a single one left. If they come back, it’s an automatic ten years in jail with no possibility of parole—and I am hereby calling for the death penalty for any migrant that kills an American citizen or a law enforcement officer.  We will close the border. We will stop the invasion of illegals into our Country. We will defend our territory. We will not be conquered. We will reclaim our sovereignty—and Colorado will vote for Trump as a protest and signal to the world that we are not going to take it anymore. I will liberate Colorado. I will give you back your freedom and your life!"
2024-10-11T21:27:57.806Z,realDonaldTrump,113290908651155374,RT @TeamTrump- End Catch and Release- Restore Remain in Mexico- Bring back Title 42- Ban Sanctuary Cities- Begin the largest decoration operation in American history- Close the border- Stop the invasion- Defend our territory.WE WILL NOT BE CONQUERED. WE WILL RECLAIM OUR SOVEREIGNTY.
2024-10-11T12:35:16.861Z,realDonaldTrump,113288814058605421,"Kamala’s Border Invasion is killing the jobs of our Black and Hispanic populations. BAD NUMBERS, will only get worse!"
2024-10-10T01:29:26.381Z,realDonaldTrump,113280533553466263,"I will LIBERATE Pennsylvania and our entire nation from this mass Migrant Invasion of murderers, child predators, gang members, terrorists, drug dealers, and thugs…"
2024-10-09T20:59:30.995Z,realDonaldTrump,113279472172677872,"After the surrender of our energy independence, the Afghanistan catastrophe, the border invasion, the 13,099 illegal alien convicted murderers roaming free..."
2024-10-09T17:57:54.363Z,realDonaldTrump,113278758050760684,"BETA MALE Howard Stern made a fool of himself on his low rated radio show when he “interviewed” Lyin’ Kamala Harris, and hit her with so many SOFTBALL questions that even she was embarrassed. He looked like a real fool, working so hard to make a totally incompetent and ill-equipped person look as good as possible, which wasn’t very good. I dropped Howard a long time ago, like most others, and have since been credited with very good judgment! MAGA2024"
2024-10-08T22:36:29.260Z,realDonaldTrump,113274191168195583,https://justthenews.com/accountability/russia-and-ukraine-scandals/ex-national-necurity-adviser-says-trump-only-one-who-can
2024-10-08T19:19:33.763Z,realDonaldTrump,113273416827383726,"Lyin’ Kamala, who is being exposed as a “dummy” every time she does a show, just stated to the degenerates on The View that she would have done nothing different than Crooked Joe Biden, the WORST PRESIDENT IN THE HISTORY OF THE UNITED STATES. The Lamestream Media doesn’t want to pick up the story, the dumb women on the show wish they never asked her the question that led to that Election Defying answer, but the Internet is going WILD. For starters, THE BORDER DISASTER, WITH MURDERERS AND EVERYONE ELSE BEING ALLOWED TO INVADE OUR COUNTRY, WORST INFLATION IN HISTORY, THE UKRAINE DISASTER, OCTOBER 7TH WITH ISRAEL, LOSS OF ENERGY INDEPENDENCE, THE AFGHANISTAN DEBACLE, LOSS OF RESPECT ALL OVER THE GLOBE, AND MUCH MORE! Her dumbest answer so far!"
2024-10-08T11:22:05.387Z,realDonaldTrump,113271539327746376,"THE RUSSIA, RUSSIA, RUSSIA HOAX!"
2024-10-07T00:57:16.117Z,realDonaldTrump,113263420120458689,"Congressman Mike Waltz has written a powerful new Book, “HARD TRUTHS: THINK AND LEAD LIKE A GREEN BERET.” Our Country is seriously lacking in Wisdom and Courage at the Highest Levels, but Great American Patriots like Mike are the kind of WARRIORS who, through True Grit, Strength of Character, and COMMON SENSE will, MAKE AMERICA GREAT AGAIN! Get your copy today: https://www.amazon.com/Hard-Truths-Think-Green-Beret/dp/1250286182/ref=sr_1_1?dib=eyJ2IjoiMSJ9.QeSTY4feD-eCnES_gTmJO4RhompGW5ZmU9zWS-YHcsI._UyjcyYAbE374pesVWr-Z_ZAKTCoj03-f76K_tNmTZ8&amp;dib_tag=se&amp;keywords=hard+truths+waltz&amp;qid=1728184978&amp;sr=8-1&amp;dplnkId=cc4dd50a-ab83-4633-9de7-a541f0d58054&amp;nodl=1"
2024-10-06T21:40:27.445Z,realDonaldTrump,113262646227295041,https://worldgolfawards.com/award/ireland-best-golf-hotel/2024
2024-10-06T21:40:03.997Z,realDonaldTrump,113262644690693528,https://worldgolfawards.com/award/world-best-golf-course/2024
2024-10-06T21:31:36.291Z,realDonaldTrump,113262611417711198,"Remember this? What a dope! His wife and agent begged him not to do it, and just before BEST PICTURE AWARD, yet. He suffers from TRUMP DERANGEMENT SYNDROME. All of this on top of really bad ratings for Jimmy, just like failing Bill Maher and the two clowns on CBS and NBC! NO TALENT EQUALS BAD RATINGS!!!”"
2024-10-04T21:16:16.903Z,realDonaldTrump,113251226543634271,"Has Liz Cheney, one of the dumber people in politics, ever looked at the horrible statements she’s made about Lyin’ Kamala Harris? Every view and policy is the exact opposite of what Cheney and her equally ridiculous father, who got us into the never ending Wars in the Middle East, have stated over the years. They’re being posted all over the internet, and Cheney looks even dumber than I thought she was - But I still say Kamala is worse!"
2024-10-04T04:29:23.847Z,realDonaldTrump,113247267313364805,"Liz Cheney lost her Congressional Seat by the largest margin in the history of Congress for a sitting Representative. The people of Wyoming are really smart! She is a low IQ War Hawk that, as a member of the J6 Unselect Committee of Political Hacks and Thugs, ILLEGALLY DESTROYED &amp; DELETED all documents, information, and evidence. Her father, Dick, was a leader of our ridiculous journey into the Middle East, where Trillions of Dollars were spent, millions of people were killed - and for what? NOTHING! Well, today, these two fools, because the Republican Party no longer wants them, endorsed the most Liberal Senator in the U.S. Senate, further Left than even Pocahontas or Crazy Bernie Sanders - Lyin’ Kamala Harris. What a pathetic couple that is, both suffering gravely from Trump Derangement Syndrome. Good Luck to them both!!!"
2024-10-03T22:02:42.111Z,realDonaldTrump,113245746764941522,"Elie Honig, Chief Legal Analyst, CNN: “First, this is backward. The way motions work — under the federal rules, and consistent with common sense — is that the prosecutor files an indictment; the defense makes motions (to dismiss charges, to suppress evidence, or what have you); and then the prosecution responds to those motions. Makes sense, right? It’s worked for hundreds of years in our courts. Not here. Not when there’s an election right around the corner and dwindling opportunity to make a dent. So Smith turned the well-established, thoroughly uncontroversial rules of criminal procedure on their head and asked Judge Chutkan for permission to file first — even with no actual defense motion pending. Trump’s team objected, and the judge acknowledged that Smith’s request to file first was ‘procedurally irregular’ — moments before she ruled in Smith’s favor, as she’s done at virtually every consequential turn…."
2024-10-02T21:10:08.733Z,realDonaldTrump,113239877794439539,"WHETHER NOW THE FULLY DEBUNKED RUSSIA, RUSSIA, RUSSIA, IRAN, IRAN, IRAN, UKRAINE, UKRAINE, UKRAINE, 51 INTELLIGENCE AGENTS, SPYING ON MY CAMPAIGN, IMPEACHMENT HOAX NUMBER ONE, IMPEACHMENT HOAX NUMBER TWO, OR ANY OF THE OTHER SCAMS, THIS ILLEGAL ACTION TAKEN BY THE JUSTICE DEPARTMENT, INCLUDING THEIR RAID ON MAR-A-LAGO FOR A CASE THAT WAS DISMISSED, WILL END JUST LIKE ALL OF THE OTHERS - WITH COMPLETE VICTORY FOR “PRESIDENT DONALD J. TRUMP.” MAKE AMERICA GREAT AGAIN!"
2024-10-01T17:26:06.409Z,realDonaldTrump,113233334528186144,"THIS WAR WAS TOTALLY PREVENTABLE. IT SHOULD HAVE NEVER HAPPENED. IF I WERE PRESIDENT, IT WOULD NOT HAVE HAPPENED!"
2024-10-01T16:57:28.027Z,realDonaldTrump,113233221911920317,"Look at the World today — Look at the missiles flying right now in the Middle East, look at what’s happening with Russia/Ukraine, look at Inflation destroying the World. NONE OF THIS HAPPENED WHILE I WAS PRESIDENT!"
2024-09-30T16:46:13.518Z,realDonaldTrump,113227515396900118,Jonathan Turley: “Letitia James May be Winning the Lawfare but Losing the War” https://jonathanturley.org/2024/09/30/letitia-james-may-be-winning-lawfare-but-losing-the-war/
2024-09-29T22:55:22.761Z,realDonaldTrump,113223304659610527,https://www.breitbart.com/politics/2024/09/27/trump-says-time-ukraine-war-end-thanks-zelensky-defending-him-during-ukraine-impeachment-hoax/
2024-09-29T21:49:09.957Z,realDonaldTrump,113223044297545577,"Joe Concha has written a GREAT Book, “Progressively Worse: Why Today's Democrats Ain't Your Daddy's Donkeys.” The Democrat Party has truly become RADICALIZED, with their platform of Open Borders, Endless Wars, and the Green New Scam, which is driving Inflation and the annihilation of the American Dream. We cannot allow this Horror to continue! Get your copy today: https://www.amazon.com/Progressively-Worse-Todays-Democrats-Donkeys/dp/0063334801"
2024-09-28T20:50:17.549Z,realDonaldTrump,113217150487623419,"Today, I stand before you to make this promise: I will LIBERATE WISCONSIN from this mass Migrant Invasion of murderers, rapists, hoodlums, drug dealers, thugs, and vicious gang members. I will liberate our NATION—our NATION will be FREE again if we win this election…"
2024-09-28T20:44:03.100Z,realDonaldTrump,113217125947748890,"In less than 4 years, Kamala has relocated almost 5% of the entire population of Haiti to the United States, and 6% of the populations of Honduras and Nicaragua. These countries are so dangerous that the U.S. State Department has Travel Advisories warning Americans not to go there—yet Kamala is resettling them HERE…"
2024-09-28T02:49:05.821Z,realDonaldTrump,113212899054090570,"Great being with everybody in Warren, Michigan!"
2024-09-27T17:46:55.950Z,realDonaldTrump,113210767176129110,"Just had a great meeting with President Zelenskyy of Ukraine. If I’m elected President, the war with Russia and Ukraine will end quickly. If not, that war will never end, and will phase into WORLD WAR III. Comrade Harris will NEVER BE ABLE TO END THE WAR, and hasn’t. Nothing will change except THE DEATH AND DESTRUCTION WILL ONLY GET WORSE!  MAGA2024"
2024-09-26T02:20:45.708Z,realDonaldTrump,113201463014603202,"Philip Wegmann: ""As she (Kamala) is putting forward a 'new way forward,' she is CURRENTLY in office. She currently has access to the levers of power."""
2024-09-24T15:30:12.315Z,realDonaldTrump,113193242610824758,"Kat Timpf has just written an amazing book, “I Used to Like You Until...: (How Binary Thinking Divides Us).” With her great wit, Kat exposes the Radical Left’s War on Free Speech, and inspires us all to HAVE FUN. The Democrats are a sorry bunch. I’ve said it before, THEY HAVE NO SENSE OF HUMOR! Get your copy today: https://www.amazon.com/Used-Like-You-Until-Thinking/dp/1668067277/ref=sr_1_1?dib=eyJ2IjoiMSJ9.wwoGMWAqCzwsU44tYg7EC9Z34smGHjij7H76x3lFi_c6hzakKADdea3Ck-cGp8m_dNbqJzS7xnRAEXm1BS-HjDAswZPgCF8TmNmfcoXMR3W9ZGXLqurgtJeyxCRm3KguoHYl8N8YmkRpPHC5DdwDif3qrnkA-xGStxgv0AIadIHkxlPX24_NY0SMV5cHqRklDw7x73MWyymSkJHd3jENuLxeVctcyhgZ0XskAZeVjuM.yySW5wbMYyxu0mNBWvogYzEsNqtYcscgvbLBwzSjjbI&amp;dib_tag=se&amp;hvadid=693887721265&amp;hvdev=c&amp;hvexpln=67&amp;hvlocphy=200511&amp;hvnetw=g&amp;hvocijid=10715724051173259913--&amp;hvqmt=e&amp;hvrand=10715724051173259913&amp;hvtargid=kwd-1961249035339&amp;hydadcr=22537_13493358&amp;keywords=kat+timpf+new+book&amp;qid=1727191618&amp;sr=8-1"
2024-09-24T05:30:06.071Z,realDonaldTrump,113190882906612774,"RT @realDonaldTrumpIt takes centuries to build the unique character of each state. But reckless migration policy can change it quickly and permanently. Just like we’ve seen in London, and Paris, and Minneapolis. If Kamala Harris wins this election, she will flood Pennsylvania cities and towns with illegal migrants from all over the world—and Pennsylvania will not be Pennsylvania any longer.When I am president, all migrant flights to Pennsylvania will STOP the moment I take the oath of office. Those who do not belong, will be sent back home. We will end the invasion of small-town Pennsylvania—and we will END the destruction of America. https://trumpforce47.com/"
2024-09-24T04:40:06.200Z,realDonaldTrump,113190686307121184,"It takes centuries to build the unique character of each state. But reckless migration policy can change it quickly and permanently. Just like we’ve seen in London, and Paris, and Minneapolis. If Kamala Harris wins this election, she will flood Pennsylvania cities and towns with illegal migrants from all over the world—and Pennsylvania will not be Pennsylvania any longer.When I am president, all migrant flights to Pennsylvania will STOP the moment I take the oath of office. Those who do not belong, will be sent back home. We will end the invasion of small-town Pennsylvania—and we will END the destruction of America. https://trumpforce47.com/"
2024-09-24T02:28:32.197Z,realDonaldTrump,113190168965616123,"RT @TeamTrumpPRESIDENT TRUMP: It takes centuries to build the unique character of each state. But reckless migration policy can change it quickly and permanently. Just like we’ve seen in London, and Paris, and Minneapolis. If Kamala Harris wins this election, she will flood Pennsylvania cities and towns with illegal migrants from all over the world—and Pennsylvania will not be Pennsylvania any longer.When I’m president, all migrant flights to Pennsylvania will STOP the moment I take the oath of office. Those who do not belong, will be sent back home. We will end the invasion of small-town Pennsylvania—and we will END the destruction of America."
2024-09-23T17:16:22.240Z,realDonaldTrump,113187997760509164,"….In addition to the Democrats’ Cruel War on The Little Sisters of the Poor, Kamala led the way on the UNCONSCIONABLE and UNCONSTITUTIONAL ATTACKS on The Knights of Columbus that amounted to a RELIGIOUS TEST (Very anti-Catholic!) for Justices on the Supreme Court. Also, who can forget the flagrant, in-your-face “TRANSGENDER DAY OF VISIBILITY” Kamala and Biden hosted at the White House on Easter Sunday (of all days!). Regardless, I will see everyone on October 17th, and we will have a GREAT night for Catholic Charities. It’s sad that Kamala doesn’t care about these good works, but with her History of anti-Catholic actions, she would have a hard time anyway!"
2024-09-23T03:22:34.179Z,realDonaldTrump,113184719121485243,"Things on the campaign against the Communist Left are going very well, but the World is now a very dangerous place. Kamala (and Joe!) is unable to answer even the simplest of questions. It’s CRAZY! If she can’t do that, how can she represent us on stopping World War lll? The answer is simple, she can’t! MAGA2024"
2024-09-22T14:26:46.921Z,realDonaldTrump,113181668600678553,"This is a wonderful day for our amazing Polish-American community. My great friend, Polish President Andrzej Duda, is at the National Shrine of Our Lady of Częstochowa, in Doylestown, Pennsylvania, to honor and remember the brave heroes who fought for Poland’s independence after World War II. It was the incredible example of Polish heroes throughout history that inspired the closing words of my speech to the courageous Polish People on July 6, 2017: “So, together, let us all fight like the Poles — for family, for freedom, for country, and for God.”"
2024-09-21T20:41:14.238Z,realDonaldTrump,113177478708518737,"VIRGINIA: Early Voting HAS BEGUN! We need ALL VIRGINIA PATRIOTS TO GET OUT AND VOTE, so that our WIN is “TOO BIG TO RIG.” In order to take our Country back from the Radical Left Thugs and Lunatics that are destroying it, including our Border, the Migrant Invasion, Economy, Inflation, Rising Gas Prices, Cost of Goods, and Crime, we must vote in numbers that they have never seen before. VOTE EARLY, VOTE NOW and, MAKE AMERICA GREAT AGAIN! Find your Early Vote location here: https://www.elections.virginia.gov/casting-a-ballot/early-voting-office-locations/"
2024-09-19T15:06:13.405Z,realDonaldTrump,113164836759430275,"WHEN DOES KAMALA AND HER CAMPAIGN GO BEFORE A GRAND JURY ON IRAN, IRAN, IRAN? MY CAMPAIGN WHEN THROUGH HELL ON THE RUSSIA, RUSSIA, RUSSIA HOAX. THE BIG DIFFERENCE IS THAT THE IRAN/KAMALA CAMPAIGN CORRUPTION CASE IS REAL!"
2024-09-19T01:19:57.520Z,realDonaldTrump,113161587754258552,"RT @TeamTrump""A key part of restoring safety and saving the economy is STOPPING THE INVASION at our border.""— President Trump fires up the crowd on Long Island.President Trump will be known as the BORDER PRESIDENT!"
2024-09-18T03:51:21.121Z,realDonaldTrump,113156520746728334,Howard Lutnick: “Donald Trump is here to protect the American Worker…”
2024-09-18T01:07:56.024Z,realDonaldTrump,113155878159983378,"Riley Moore is a tremendous American First Candidate running to represent the Wonderful People of West Virginia’s 2nd Congressional District! Riley is a Conservative Warrior who has incredible support from his Community. In Congress, Riley will work tirelessly to Grow the Economy, Lower Inflation, Uphold the Rule of Law, Secure our Border, Support our Incredible Military/Vets, and Defend our always under siege Second Amendment. Riley Moore has my Complete and Total Endorsement – HE WILL NEVER LET YOU DOWN!"
2024-09-18T01:07:28.965Z,realDonaldTrump,113155876386733169,"Jeff Crank is running to represent the Fantastic People of Colorado's 5th Congressional District! Jeff is a Conservative Warrior who has incredible support from his Community. In Congress, he will Grow the Economy, Secure our Borders, Stop Migrant Crime, Support our Incredible Military/Vets, Champion American Energy Independence, and Defend our always under siege Second Amendment. He is also endorsed by my friends, Congressmen Jim Banks and Ronny Jackson, and many other Highly Respected America First Patriots. Jeff Crank has my Complete and Total Endorsement - HE WILL NOT LET YOU DOWN!"
2024-09-18T00:48:36.234Z,realDonaldTrump,113155802151911794,"RT @TeamTrumpPRESIDENT TRUMP on the global turmoil under Kamala: ""You would not have had Ukraine being attacked by Russia. You wouldn't have had October 7th in Israel, where that horrible situation took place."""
2024-09-18T00:47:57.298Z,realDonaldTrump,113155799600257930,"RT @realamericasvoicePresident @realDonaldTrump warns of the dangers of Harris' unrealized tax gains proposal LIVE in Flint, MI!"
2024-09-17T19:15:43.495Z,realDonaldTrump,113154493218597384,RT @KashWhat happened the day after VP Harris met with Vladimir Putin??? The answer tells you everything you need to know about her abilities in national security and preventing global wars…@realDonaldTrump don’t mess around
2024-09-17T15:56:17.814Z,realDonaldTrump,113153709035732249,"CEASE &amp; DESIST: I, together with many Attorneys and Legal Scholars, am watching the Sanctity of the 2024 Presidential Election very closely because I know, better than most, the rampant Cheating and Skullduggery that has taken place by the Democrats in the 2020 Presidential Election. It was a Disgrace to our Nation! Therefore, the 2024 Election, where Votes have just started being cast, will be under the closest professional scrutiny and, WHEN I WIN, those people that CHEATED will be prosecuted to the fullest extent of the Law, which will include long term prison sentences so that this Depravity of Justice does not happen again. We cannot let our Country further devolve into a Third World Nation, AND WE WON’T! Please beware that this legal exposure extends to Lawyers, Political Operatives, Donors, Illegal Voters, &amp; Corrupt Election Officials. Those involved in unscrupulous behavior will be sought out, caught, and prosecuted at levels, unfortunately, never seen before in our Country."
2024-09-15T12:29:41.716Z,realDonaldTrump,113141572024268795,"Kamala’s new motto is, “A NEW WAY FORWARD.” They’ve run the place for almost four years. She is worse than Biden!"
2024-09-15T01:25:41.809Z,realDonaldTrump,113138961076118979,"As President I will immediately end the migrant invasion of America. We will stop all migrant flights, end all illegal entries, terminate the Kamala phone app for smuggling illegals (CBP One App), revoke deportation immunity, suspend refugee resettlement, and return Kamala’s illegal migrants to their home countries (also known as remigration). I will save our cities and towns in Minnesota, Wisconsin, Michigan, Pennsylvania, North Carolina, and all across America. MAGA2024!"
2024-09-14T18:05:43.724Z,realDonaldTrump,113137231051143723,"Russia has today threatened to use Nuclear Weapons, and we have Low IQ individuals, the same that messed up Afghanistan (who don’t have a clue!), in charge of this deadly situation. NO GOOD — NOT ACCEPTABLE!!!  MAGA2024"
2024-09-14T17:58:46.466Z,realDonaldTrump,113137203705272539,"With the long sought termination (52 years!), by everyone, including Republicans, Democrats, Conservatives, Liberals, and virtually all legal scholars and experts, and with the help of six very wise and brave Supreme Court Justices, I was successful in terminating Roe v. Wade - Something which few thought was possible to do! Everyone wanted it to go back to the States, and a VOTE OF THE PEOPLE, and not be in the Federal Government, where it never belonged. I GOT IT DONE, and now people are voting all over the USA. Some of the votes are more Liberal than would have been thought, but the Vote is the Vote! Like Ronald Reagan before me, and 90% of the Republican Party, I BELIEVE IN EXCEPTIONS FOR RAPE, INCEST, AND THE LIFE OF THE MOTHER - On that you must follow your heart! But remember, however, Republicans have to WIN ELECTIONS, AND LEAD OUR COUNTRY BACK TO GREATNESS! Russia is today talking WAR with the USA, we are closer than ever before, and only I can solve this dangerous situation!"
2024-09-14T05:23:09.159Z,realDonaldTrump,113134232479984123,"American Hindu Coalition Georgia Chapter: “The Make America Great Again movement has always been characterized by the principles of strength through unity and by welcoming Americans from all walks of life, regardless of their ethnic, cultural, or religious backgrounds…There is no place for hate or division in our pursuit of Making America Great Again. We will continue to move forward together, standing united in our goal to build a strong, secure, and prosperous America for all of our citizens – and we will never be deterred by those who seek to sow discord among us or divide from within.”"
2024-09-13T19:26:21.308Z,realDonaldTrump,113131885776415384,"A VOTE FOR COMRADE KAMALA HARRIS IS A VOTE FOR WAR WITH RUSSIA! IT IS ALSO A VOTE FOR, “BRING BACK THE DRAFT.” A VOTE FOR PRESIDENT DONALD J. TRUMP IS A VOTE FOR PROSPERITY &amp; PEACE!"
2024-09-12T17:27:44.727Z,realDonaldTrump,113125757074092346,https://dailycaller.com/2024/04/07/gavin-wax-and-edward-paltzik-there-is-no-place-in-our-justice-system-for-communist-style-wealth-confiscation/
2024-09-12T17:23:42.947Z,realDonaldTrump,113125741228816445,https://www.thegatewaypundit.com/2024/09/president-trump-receives-very-warm-welcome-wisconsin-rally/
2024-09-11T21:06:37.534Z,realDonaldTrump,113120955435148415,https://www.breitbart.com/2024-election/2024/09/10/trump-russia-ukraine-war-dying-settled-want-save-lives/
2024-09-10T18:02:16.854Z,realDonaldTrump,113114568252208569,"If Republicans in the House, and Senate, don’t get absolute assurances on Election Security, THEY SHOULD, IN NO WAY, SHAPE, OR FORM, GO FORWARD WITH A CONTINUING RESOLUTION ON THE BUDGET. THE DEMOCRATS ARE TRYING TO “STUFF” VOTER REGISTRATIONS WITH ILLEGAL ALIENS. DON’T LET IT HAPPEN - CLOSE IT DOWN!!!"
2024-09-10T01:43:23.069Z,realDonaldTrump,113110719074695637,"Jesse Watters: “Three years ago, Kamala Harris looked you in the eye and lied about border patrol ‘whipping’ Haitian migrants. Fast-forward three years, and more than three-hundred-thousand Haitians are living here legally thanks to Harris-Biden. How has it been going? Look no further than Springfield, Ohio — the epicenter of the migrant crisis in middle America…”"
2024-09-09T20:24:59.720Z,realDonaldTrump,113109467117701901,https://www.toddstarnes.com/values/trump-crushing-kamala-in-cookie-war/
2024-09-09T17:59:46.813Z,realDonaldTrump,113108896108230504,"Comrade Kamala Harris goes to an ultra Left Wing, Trump Hating, spice shop, which I hear has terrible, overpriced product, and calls for “unity.” As people begin to realize that she is a Marxist, FAR MORE LIBERAL than Crazy Bernie Sanders, or even Elizabeth “Pocahontas” Warren, her poll numbers are beginning to crash. Who are they going to put in next? How about a Biden comeback?"
2024-09-09T15:33:34.895Z,realDonaldTrump,113108321231910904,“MELANIA TRUMP WARNS ABOUT REALITIES OF LIFE UNDER THE BIDEN-HARRIS ADMIN”
2024-09-08T14:14:04.070Z,realDonaldTrump,113102346261036499,"RT @realDonaldTrumpCEASE &amp; DESIST: I, together with many Attorneys and Legal Scholars, am watching the Sanctity of the 2024 Presidential Election very closely because I know, better than most, the rampant Cheating and Skullduggery that has taken place by the Democrats in the 2020 Presidential Election. It was a Disgrace to our Nation! Therefore, the 2024 Election, where Votes have just started being cast, will be under the closest professional scrutiny and, WHEN I WIN, those people that CHEATED will be prosecuted to the fullest extent of the Law, which will include long term prison sentences so that this Depravity of Justice does not happen again. We cannot let our Country further devolve into a Third World Nation, AND WE WON’T! Please beware that this legal exposure extends to Lawyers, Political Operatives, Donors, Illegal Voters, &amp; Corrupt Election Officials. Those involved in unscrupulous behavior will be sought out, caught, and prosecuted at levels, unfortunately, never seen before in our Country."
2024-09-07T23:01:00.370Z,realDonaldTrump,113098755955857290,"CEASE &amp; DESIST: I, together with many Attorneys and Legal Scholars, am watching the Sanctity of the 2024 Presidential Election very closely because I know, better than most, the rampant Cheating and Skullduggery that has taken place by the Democrats in the 2020 Presidential Election. It was a Disgrace to our Nation! Therefore, the 2024 Election, where Votes have just started being cast, will be under the closest professional scrutiny and, WHEN I WIN, those people that CHEATED will be prosecuted to the fullest extent of the Law, which will include long term prison sentences so that this Depravity of Justice does not happen again. We cannot let our Country further devolve into a Third World Nation, AND WE WON’T! Please beware that this legal exposure extends to Lawyers, Political Operatives, Donors, Illegal Voters, &amp; Corrupt Election Officials. Those involved in unscrupulous behavior will be sought out, caught, and prosecuted at levels, unfortunately, never seen before in our Country."
2024-09-06T23:27:15.821Z,realDonaldTrump,113093196894480530,"Dick Cheney is an irrelevant RINO, along with his daughter, who lost by the largest margin in the History of Congressional Races! They couldn’t get Scooter Libby, who did so much for them (but was so unfairly treated!), PARDONED. I did it! He’s the King of Endless, Nonsensical Wars, wasting Lives and Trillions of Dollars, just like Comrade Kamala Harris. I am the Peace President, and only I will stop World War III! What Liz Cheney did with the Unselect Committee of Political Losers is unthinkable. She and her Unselects deleted and destroyed all evidence and information - IT’S GONE. Much of it proved that Nancy Pelosi was responsible for J6 - DIDN’T PROVIDE SECURITY. Cheney and the others should be prosecuted for what they did, but Comrade Kamala is even worse!"
2024-09-05T23:25:08.000Z,realDonaldTrump,113087526207519866,"Andrew Cherkasky: “Democrats want to see Trump prosecuted for their own lawfare benefit.” Leo Terrell: “It’s all politics. If anyone tells you otherwise, they are not a lawyer.” Alan Dershowitz: “I have observed and participated in trials throughout the world. I have seen justice and injustice in China, Russia, Ukraine, England, France, Italy, Israel, as well as in nearly 40 of our 50 states. But in my 60 years as a lawyer and law professor, I have never seen a spectacle such as the one I observed sitting in the front row of the courthouse.” Bill O’Reilly: “The State of New York's image as a place of freedom and fairness is in tatters. There is no justice in New York…There is no question New York ranks up there with Venezuela and Cuba.”"
2024-09-05T23:24:56.748Z,realDonaldTrump,113087525470110428,"Rich Lowry: “The charges were rigged, the prosecution’s presentation of the case was rigged, the judge’s management of the case was rigged, the gag order was rigged, and the instructions to the jury were rigged. The whole thing was rigged from beginning to end, in the hopes of — to the extent this case and the guilty verdict will matter in November — rigging the presidential election. If this had happened in an alderman race in Cook County, Ill., it’d be discomfiting enough, but it happened in what purports to be the greatest city in the world and involves the campaign to become the most powerful political leader in the free world.” Democrat Pollsters Doug Schoen and Carly Cooperman: “Our finding that large pluralities or outright majorities of Americans perceive these indictments as politically motivated should be a warning sign to Democrats.”"
2024-09-05T16:12:17.201Z,realDonaldTrump,113085824185219165,"Comrade Kamala Harris and her Department of Justice are trying to interfere in and suppress the Election in favor of the Democrats by resurrecting the Russia, Russia, Russia Hoax, and trying to say that Russia is trying to help me, which is absolutely FALSE. In fact, President Putin would much rather see Comrade Kamala Harris in Office, as he strongly said just this morning. Why aren’t they looking into Iran, China, &amp; other Countries and, more importantly, why aren’t they looking at Marc Elias, Mark Pomerantz, the relationship between Lisa Monaco to Andrew Weissmann, CREW, and all of the other Enemies of the People that had such an effect on the 2020 Election, and are trying to Rig and Steal the 2024 Presidential Election. So ironic watching Lisa Monaco, a figurehead for Weissmann and the group of Radical Left Lunatics who had so much to do with the original Russia, Russia, Russia Hoax, and now she is at it again, leading A.G. Merrick Garland down an empty and Country destroying path…"
2024-09-05T00:48:06.612Z,realDonaldTrump,113082190175190080,“DEMS DUST OFF THE RUSSIA PLAYBOOK”
2024-09-04T20:49:45.131Z,realDonaldTrump,113081252913256280,RUSSIA NEVER INVADED UKRAINE UNDER TRUMP! IRAN NEVER INVADED ISRAEL UNDER TRUMP! NOBODY INVADED ANYBODY UNDER TRUMP! CHINA NEVER EVEN THOUGHT OF INVADING TAIWAN UNDER TRUMP! BIGGEST EVER EMBARRASSMENT IN AFGHANISTAN WOULD HAVE NEVER HAPPENED UNDER TRUMP! THERE WAS NO INFLATION UNDER TRUMP! WHAT A DIFFERENT WORLD IT WOULD BE UNDER TRUMP!!!
2024-09-04T18:37:35.638Z,realDonaldTrump,113080733246309925,"This Election is about the ECONOMY, INFLATION, OPEN BORDERS (ILLEGAL IMMIGRATION), RESPECT FOR OUR NATION, PREVENTING WORLD WAR lll AND A 1929 STYLE DEPRESSION…"
2024-09-04T16:31:48.203Z,realDonaldTrump,113080238617604886,"RT: https://truthsocial.com/users/realDonaldTrump/statuses/113080104598247859Thank you very much, Jeff. It is a Great Honor to have your Endorsement. I look forward to meeting you soon!"
2024-09-03T20:59:12.627Z,realDonaldTrump,113075627794249473,"Join me in Harrisburg, Pennsylvania this Wednesday, September 4th—at 5:30PM Eastern, for a Town Hall. Get your tickets today at https://hannity.com/media-room/see-it-live-hannity-town-hall-featuring-former-president-donald-trump-details/. Look forward to seeing you there—MAGA2024!!!"
2024-09-03T14:43:38.976Z,realDonaldTrump,113074151029294107,"RT @realDonaldTrumpJoin me in Harrisburg, Pennsylvania this Wednesday, September 4th—at 5:30PM Eastern, for a Town Hall. Get your tickets today at https://hannitytownhall.fox-newschannel.com/. Look forward to seeing you there—MAGA2024!!!"
