created_at,account,id,text,time_bin
2023-02-06 18:52:43.102000+00:00,realDonaldTrump,1.09819E+17,"RT: https://truthsocial.com/users/realDonaldTrump/statuses/109819300707797441The Pulitzer Board should have long ago rescinded awards given to the Washington Compost (known to some as the Washington Post) &amp; the Failing NY Times for their fake stories on the Russia, Russia, Russia Hoax. However, Pulitzer refuses to do the right thing! The Hoax has now been further exposed by the devastating, irrefutable piece in the Columbia Journalism Review, and Pulitzer has no comment. I am suing the Pulitzer Board to set the record straight and continue fighting for TRUTH in America!",2
2023-02-07 16:29:09.396000+00:00,realDonaldTrump,1.09824E+17,"So “funny” to watch the Biden folks try to explain the Balloon episode with China and, as always, use Disinformation to try and bring me into it. In the midst of a heated exchange they say “this happened during the Trump Administration, that’s right, ya, ya, The Trump Administration, that’s it.” Just like Russia, Russia, Russia, and all the rest, it’s Democrat disinformation (lies!), IT NEVER HAPPENED!",2
2023-02-08 02:39:07.789000+00:00,realDonaldTrump,1.09827E+17,We wouldn’t have had the War with Russia and Ukraine if I were President. I could also end it in 24 hours—which is what should happen!,2
2023-02-12 00:11:53.842000+00:00,realDonaldTrump,1.09849E+17,"Radical, Woke NARA, which placed nasty Warning Labels on our great Constitution, Declaration of Independence, &amp; Bill of Rights, colluded with the Department of Injustice, FBI, &amp; Hopeless Joe Biden &amp; his lawyers to try and hide the FACT that Joe has, &amp; had, Classified Documents at his China funded “Think Tank,” &amp; other locations. These same Weaponized Agencies Persecute &amp; Harass me, my family, &amp; my supporters. They are a disgrace! RESTORE EQUAL JUSTICE IN AMERICA. Shut down the Marxists. MAGA!!!",2
2023-02-15 20:48:56.489000+00:00,realDonaldTrump,1.09871E+17,https://www.breitbart.com/politics/2023/02/14/exclusive-secret-china-donations-to-university-of-delaware-soared-after-the-opening-of-the-biden-institute/,2
2023-02-16 15:57:51.411000+00:00,realDonaldTrump,1.09875E+17,"RT @WesleyHuntTXWhat’s best for America has nothing to do with, “feelings.” WATCH 📽️@realDonaldTrump started Space Force, and the left laughed at him.  Now unidentified objects are flying over our airspace.  Who’s laughing now?  Trump warned Germany not to become dependent on Russian oil.  They laughed at him.  Then Putin invaded the Ukraine and held Europe’s energy hostage.  Who’s laughing now?  Trump warned the world about Chinese aggression, and they laughed at him.  Who’s laughing now?",2
2023-02-16 17:23:24.802000+00:00,realDonaldTrump,1.09876E+17,"He got caught lying to Congress, also! https://www.foxnews.com/media/james-clapper-accuses-politico-deliberately-distorting-letter-biden-laptop-being-russian-disinfo",2
2023-02-16 17:30:30.413000+00:00,realDonaldTrump,1.09876E+17,https://www.washingtonexaminer.com/opinion/if-trump-is-attacked-for-being-insufficiently-pro-war-he-will-win,2
2023-02-21 21:06:34.964000+00:00,realDonaldTrump,1.09905E+17,https://www.rsbnetwork.com/news/trump-putin-would-have-never-got-into-ukraine-if-i-were-president/,2
2023-02-22 14:53:54.068000+00:00,realDonaldTrump,1.09909E+17,https://dcenquirer.com/we-would-have-a-deal-made-in-24-hours-president-trump-calls-for-peace-as-biden-escalates-war-in-ukraine/,2
2023-02-23 06:26:29.402000+00:00,realDonaldTrump,1.09913E+17,https://dcenquirer.com/trump-donates-thousands-of-gallons-of-clean-cleaning-supplies-water-to-ohio-as-biden-helps-ukraine/,2
2023-02-27 04:11:00.677000+00:00,realDonaldTrump,1.09935E+17,"RT @realDonaldTrumpThis is the most dangerous time in the history of our Country. World War III is looming, like never before, in the very dark and murky background. “Leadership” is solely responsible for this unprecedented danger to the USA, and likewise, the World. HOPELESS JOE BIDEN IS LEADING US INTO OBLIVION!!!",2
2023-02-27 18:58:59.559000+00:00,realDonaldTrump,1.09938E+17,https://www.washingtontimes.com/news/2023/feb/20/beware-nikki-haley-grade-bureaucrat-in-oedipal-pri/,2
2023-02-28 06:23:24.938000+00:00,realDonaldTrump,1.09941E+17,RT: https://truthsocial.com/users/realDonaldTrump/statuses/109925571079111858Is World War III coming?,2
2023-03-01 12:42:09.857000+00:00,realDonaldTrump,1.09948E+17,"RT: https://truthsocial.com/users/realDonaldTrump/statuses/109943224376296618Our Country is under attack by the Fake News Media, CRIME, and an INVASION at our Southern Border. WE MUST TAKE BACK THE WHITE HOUSE IN 2024, AND MAKE AMERICA GREAT AGAIN!",2
2023-03-04 15:20:44.705000+00:00,realDonaldTrump,1.09966E+17,RT @SebGorkaRussia invaded Ukraine. Iran is brutalizing democracy demonstrators. Communist China is flying spy vessels across America. But the US State Department just launched its “Culinary Corps.”,2
2023-03-16 18:35:42.070000+00:00,realDonaldTrump,1.10034E+17,"There MUST be a complete commitment to dismantling the entire globalist neo-con establishment that is perpetually dragging us into endless wars, pretending to fight for freedom and democracy abroad, while they turn us into a third-world country and a third-world dictatorship right here at home! #AGENDA47 https://rumble.com/v2df9wo-agenda47-preventing-world-war-iii.html",2
2023-03-23 20:26:11.654000+00:00,realDonaldTrump,1.10074E+17,https://amgreatness.com/2023/03/22/trump-is-the-only-america-first-candidate-on-russia-ukraine-war/,2
2023-03-23 20:28:27.307000+00:00,realDonaldTrump,1.10074E+17,"RT @IAPolls2022🇺🇲 2024 Presidential Election Poll(R) Trump: 47% (+6)(D) Biden: 41%(R) DeSantis: 39% (+1)(D) Biden: 38%Net 8-point swing towards Trump from February 19 poll  (was: 42/44 - Biden +2)Premise (B/C) | 1,509 RV | 03/16-21https://projects.fivethirtyeight.com/polls/20230322_US_Premise.pdf",2
2023-03-27 12:37:05.245000+00:00,realDonaldTrump,1.10095E+17,"RT @NewsMaxNATO on Sunday criticized Vladimir Putin for what it called his ""dangerous and irresponsible"" nuclear rhetoric, a day after the Russian president said he would station tactical nuclear weapons in Belarus. https://www.newsmax.com/newsfront/nato-russia-nuclear/2023/03/26/id/1113835/",2
2023-04-03 17:35:33.382000+00:00,realDonaldTrump,1.10136E+17,"When will they be looking at the Biden Documents, many of which were brought to CHINATOWN, and then sent to Boston. Is this why China paid him and Hunter Millions of Dollars? What about the Classified Docs laying on the floor of his unsecured garage (with the Corvette!), or at Penn, or the, get this, 1,850 BOXES in Delaware that they REFUSE to give up. I followed the Presidential Records Act, he didn’t. He OBSTRUCTED, I DIDN’T. Trump hating Prosecutor Jack Smith, a lunatic, should “GET BIDEN!”",2
2023-04-04 14:28:48.093000+00:00,realDonaldTrump,1.10141E+17,"WHY DOES FOX KEEP PUTTING ON ￼BILL BARR. AS ATTORNEY GENERAL HE WAS A COMPLETE COWARD WHO WAS ABSOLUTELY PETRIFIED OF BEING IMPEACHED, WHICH THE DEMOCRATS THREATENED TO DO UNTIL HE BECAME THEIR VIRTUAL “SLAVE” AND REFUSED TO INVESTIGATE AND PROSECUTE THE MASSIVE ELECTION FRAUD THAT TOOK PLACE IN THE 2020 PRESIDENTIAL ELECTION, BY FAR THE RADICAL LEFT’S GREATEST CONCERN. HE SAID HE DID INVESTIGATE, BUT HE DIDN’T HAVE THE “GUTS” TO PROPERLY DO SO, AND NOW WE HAVE A NATION IN MASSIVE DECLINE!",2
2023-04-04 21:26:12.183000+00:00,realDonaldTrump,1.10143E+17,"Alvin Bragg shut down New York City, brought in 38,000 NYPD officers, and will spend an estimated $200,000,000 of NYC funds, for a totally legal $130,000 NDA. On top of all that, the 9th Circuit Court just awarded me $122,000 — over the $500,000 already awarded, from Stormy “Horseface” Daniels!",2
2023-04-05 01:58:13.694000+00:00,realDonaldTrump,1.10144E+17,https://www.rsbnetwork.com/news/win-trump-awarded-over-121000-in-attorney-fees-from-stormy-daniels-just-now/,2
2023-04-14 15:09:28.100000+00:00,realDonaldTrump,1.10198E+17,"An interesting day spent with the Attorney General and her representatives. I strongly made my “points,” they are IRREFUTABLE, and it is a case that should not go forward. My company and overall value is actually far stronger and higher than shown in the so-called Financial Statement. The honorable thing to do would be “DROP IT,” and spend all of this time, money, and energy on fighting Violent Crime in New York. It would make a big difference, and show real strength and courage by the A.G.!",2
2023-04-15 04:22:07.177000+00:00,realDonaldTrump,1.10201E+17,"If we can send $120 BILLION DOLLARS to Ukraine, then we can afford 1/10th of that amount to protect American children in American schools!",2
2023-04-16 22:43:08.141000+00:00,realDonaldTrump,1.10211E+17,RINO Bill Barr was a terrible (lethargic!) Attorney General. Jeanine Pirro was a Great District Attorney. Fox News shouldn’t put Barr on anymore. What he says is meaningless. Just another pathetic COWARD!,2
2023-04-20 11:51:06.732000+00:00,realDonaldTrump,1.10231E+17,"RT: https://truthsocial.com/users/realDonaldTrump/statuses/110191434501780561I was under the Presidential Records Act and acted correctly, far better than most Presidents, and MUCH better than Biden, who secretly stored boxes in Chinatown, and is not releasing 1,850 boxes stored in Delaware!",2
2023-04-26 05:28:30.785000+00:00,realDonaldTrump,1.10263E+17,"RT @matttaibbiEleven Minutes of Errors, Just On One Subject, Just on MSNBC: These are just the stories we found tied to the Hamilton 68 “Russian Bot” fraud, exposed in the #TwitterFiles https://youtube.com/watch?v=iSu_7dQw-l4&amp;feature=share",2
2023-05-07 11:27:37.196000+00:00,realDonaldTrump,1.10327E+17,"RT @realDonaldTrumpThe Special “Prosecutor” is harassing and threatening my people over the Document’s Hoax, while NOTHING is being done with respect to Crooked Joe Biden’s MANY TIMES MORE Documents, especially those stored in CHINATOWN &amp; Delaware. Another RUSSIA, RUSSIA, RUSSIA, style Witch Hunt. Under the Presidential Records Act, I have done everything right, except that I probably should not have returned documents until it was ALL settled. I had every right to have them, with the right, also, to Declassify...",2
2023-05-11 22:45:02.220000+00:00,realDonaldTrump,1.10352E+17,"Page 2: The Radical Left screamed, “Take it down, take it down,” during the Show, because they saw that I was making so many important points on the Border, Energy Independence, the Afghanistan Catastrophe, Inflation, the Economy, Russia/Ukraine, and so much more. Many minds were changed on Wednesday night by listening to Common Sense, and sheer “Brilliance.” https://www.nytimes.com/2023/05/11/business/media/cnn-donald-trump-chris-licht.html",2
2023-05-16 02:13:06.340000+00:00,realDonaldTrump,1.10376E+17,"RT @DanScavinoPresident @realDonaldTrump and his entire Administration spent the entire 4 years in the White House relentlessly under attack, regarding RUSSIA, RUSSIA, RUSSIA! ALL 4 YEARS!! Many lives were destroyed over this, meanwhile it all came from the Democratic Party — who perpetuated nothing but lies to take down a man they despise and hate, Donald J. Trump. Mark my words, this will make him stronger — and support will continue to grow, to put him back at 1600 Pennsylvania Avenue!",2
2023-05-16 11:58:03.515000+00:00,realDonaldTrump,1.10378E+17,“Special Counsel John Durham confirmed in a 306-page report released on Monday that Crossfire Hurricane investigators at the FBI hoped to keep sending Russian national and Steele dossier primary sub-source Igor Danchenko six-figure payments even after they learned he had lied to them.” https://thefederalist.com/2023/05/15/durham-report-fbi-proposed-paying-russia-collusion-hoaxer-igor-danchenko-to-silence-him-after-learning-he-lied/,2
2023-05-19 10:24:27.875000+00:00,realDonaldTrump,1.10395E+17,https://www.breitbart.com/politics/2023/05/18/durham-report-exonerates-trump-vindicating-him-russian-collusion-hoax-seven-years-later/,2
2023-05-19 14:33:37.003000+00:00,realDonaldTrump,1.10396E+17,"ELECTION INTERFERENCE, THROUGH THE USE OF THE CORRUPT FBI &amp; DOJ, IS THE 2024 PLAYBOOK FOR THE RADICAL LEFT DEMOCRATS, RINOS, AND OTHER LUNATICS AMONG US. HOPEFULLY JIM JORDAN, AND OUR MANY REPUBLICAN CONGRESSIONAL PATRIOTS, WILL STOP THEM COLD. THE FUTURE OF OUR COUNTRY IS COUNTING ON IT. ALL HONEST FBI AGENTS AND REPRESENTATIVES MUST STEP FORWARD, NOW. IT IS YOUR TIME!!!",2
2023-05-20 15:06:04.650000+00:00,realDonaldTrump,1.10402E+17,"RT @EricTrumpFox News was forced pay $787 Million to settle a lawsuit over “disinformation,” yet there is zero apology or monetary penalty to the @NewYorkTimes, @WashingtonPost, @CNN, @MSNBC or others for the fake Trump-Russia hoax which maliciously slandered @realDonaldTrump (and his family) for over three years. The double standards of justice are glaring.",2
2023-05-20 23:49:31.870000+00:00,realDonaldTrump,1.10404E+17,"RT @TomFittonKey elements of the Russia hoax abuse of @realDonaldTrump were already uncovered by @JudicialWatch, which we also described in our book, ""A Republic Under Assault""...Glad Durham finally followed our lead.https://www.amazon.com/dp/B08LYSJ472",2
2023-05-21 02:36:17.362000+00:00,realDonaldTrump,1.10404E+17,"FoxNews: “Durham Report Slams FBI for Trump-Russia Probe.” So why isn’t DOJ doing something about this, a part of the Crime of the Century, the greatest Witch Hunt in history? Instead they are viciously investigating me about “the Boxes Hoax,” even though Biden is guilty and I am not - I did nothing wrong! They spied on my campaign and Rigged an Election, and these Trump Haters go after me. Congress should make REFERRALS to DOJ, and demand they stop the Witch Hunt against “TRUMP.” MAGA!",2
2023-05-21 11:37:45.904000+00:00,realDonaldTrump,1.10406E+17,"An agreement must be reached, immediately, between Russia and Ukraine. The right person can get it done in 24 hours. DO IT!",2
2023-05-21 11:59:36.111000+00:00,realDonaldTrump,1.10407E+17,"RT @realDonaldTrumpELECTION INTERFERENCE, THROUGH THE USE OF THE CORRUPT FBI &amp; DOJ, IS THE 2024 PLAYBOOK FOR THE RADICAL LEFT DEMOCRATS, RINOS, AND OTHER LUNATICS AMONG US. HOPEFULLY JIM JORDAN, AND OUR MANY REPUBLICAN CONGRESSIONAL PATRIOTS, WILL STOP THEM COLD. THE FUTURE OF OUR COUNTRY IS COUNTING ON IT. ALL HONEST FBI AGENTS AND REPRESENTATIVES MUST STEP FORWARD, NOW. IT IS YOUR TIME!!!",2
2023-05-22 15:50:54.974000+00:00,realDonaldTrump,1.10413E+17,https://www.breitbart.com/politics/2023/05/16/exclusive-elise-stefanik-new-york-poll-trump-freight-train-barreling-toward-primary-general-election-wins/,2
2023-05-23 11:50:27.931000+00:00,realDonaldTrump,1.10418E+17,"Page 2: The Carroll case is part of the Democrats playbook to tarnish my name and person, much like the now fully debunked Russia, Russia, Russia Hoax, the 51 Intelligence Agents, FBI/Twitter Files, and so much more. It is being funded and tried by Democrat operatives, although this was denied by them, and when they got caught in the lie, the Clinton appointed judge would not let us use it in trial. Time will prove him to be highly partisan &amp; very unfair. Where’s the dress she said she had?",2
2023-05-30 17:17:33.913000+00:00,realDonaldTrump,1.10459E+17,"If I were President, the Russia/Ukraine catastrophe would NEVER HAVE HAPPENED. All of those tens of thousands of people who died would be alive and well today…And on this, almost everyone, including Democrats, agree!",2
2023-05-31 05:43:12.924000+00:00,realDonaldTrump,1.10462E+17,"RT @PatriotWarrior255Trump Rally Day is always exciting!Rally size equals support.Republicans love to attend, in order to support their candidate.The best rally proves it! And Trump is the odds on favorite. NO DOUBT. My popcorn is popped and will catch the Trump Rally on both Rumble and RSBN. THEN I watch the recording on NewsMax. Then I drill into the podcasts of my favs.TRUMP ROCKS!",2
2023-05-31 23:08:52.522000+00:00,realDonaldTrump,1.10466E+17,"Looking forward to my stay in Iowa, a Great State that I did more for than any other President  including: USMCA, 28 Billion Dollars from China to our farmers, and saving Ethanol, which was dead until I got involved! Will be landing soon.",2
2023-06-01 18:38:12.094000+00:00,realDonaldTrump,1.1047E+17,"Just like the Democrat inspired Fake Dossier, RUSSIA, RUSSIA, RUSSIA, UKRAINE, UKRAINE, UKRAINE, Impeachment Hoax #1, Impeachment Hoax #2, the “No Collusion” Mueller Report, and so much else, the illegally leaked, by the DOJ, FBI, and Special “Prosecutor,” Document story is a continuation of the greatest Witch Hunt of all time and, like all of the others, Fake News! I did nothing wrong, they did, and have been doing so for a long time. GREAT POLL NUMBERS - ELECTION INTERFERENCE!!!",2
2023-06-10 11:25:26.322000+00:00,realDonaldTrump,1.1052E+17,"RT @realDonaldTrumpThe News Conference just given by Deranged Special Prosecutor (and Trump Hater) Jack Smith was one of the weakest ever. After putting our Country through Hell, with fake charges about a “No Crime” under the Presidential Records Act, the Clinton Socks Case, and more, he sheepishly spoke for three minutes, said nothing, and walked off the stage. He is a Coward and a Thug!",3
2023-06-10 17:33:11.391000+00:00,realDonaldTrump,1.10521E+17,"I am looking forward to speaking before a record crowd of Patriots at the North Carolina Republican Party Convention today. I love North Carolina—where I won in both 2016 and 2020, and will win big again next year. The NCGOP has a great Chairman in Michael Whatley, who will do a fantastic job leading the Republican Party to historic wins in 2024. Michael has my Complete and Total Endorsement!",3
2023-06-14 03:55:23.191000+00:00,realDonaldTrump,1.10541E+17,This persecution is being done by the same weaponized agencies that for 7 years have been running illegal psychological warfare campaigns against the American people!,3
2023-06-14 03:57:03.986000+00:00,realDonaldTrump,1.10541E+17,It's no coincidence that these charges against me came down the VERY SAME DAY evidence revealed Joe Biden took a $5 million bribe from Ukraine!,3
2023-06-16 17:27:01.134000+00:00,realDonaldTrump,1.10555E+17,"NOW THAT THE “SEAL” IS BROKEN, IN ADDITION TO CLOSING THE BORDER &amp; REMOVING ALL OF THE “CRIMINAL” ELEMENTS THAT HAVE ILLEGALLY INVADED OUR COUNTRY, MAKING AMERICA ENERGY INDEPENDENT, &amp; EVEN DOMINANT AGAIN, &amp; IMMEDIATELY ENDING THE WAR BETWEEN RUSSIA &amp; UKRAINE, I WILL APPOINT A REAL SPECIAL “PROSECUTOR” TO GO AFTER THE MOST CORRUPT PRESIDENT IN THE HISTORY OF THE USA, JOE BIDEN, THE ENTIRE BIDEN CRIME FAMILY, &amp; ALL OTHERS INVOLVED WITH THE DESTRUCTION OF OUR ELECTIONS, BORDERS, &amp; COUNTRY ITSELF!",3
2023-06-16 17:28:35.737000+00:00,realDonaldTrump,1.10555E+17,It's no coincidence that these fake charges against me came down the VERY SAME DAY evidence revealed Joe Biden—a VERY CROOKED president—took a $5 million bribe from Ukraine!,3
2023-06-18 11:46:43.005000+00:00,realDonaldTrump,1.10565E+17,"RT @DC_DrainoDear future RINOsThe Coward 20 voted to protect Adam Schiff so we posted their names &amp; numbers on TwitterIt’s been retweeted over 23,000 times w/over 1 million views on a single tweetThat doesn’t even account for other posts on Twitter &amp; TruthWe aren’t playing around anymoreTHEY ARRESTED TRUMP",3
2023-06-19 13:01:13.770000+00:00,realDonaldTrump,1.10571E+17,"RT: https://truthsocial.com/users/realDonaldTrump/statuses/110566743051084768Will go down as the biggest disgrace in American history, even bigger than the RUSSIA, RUSSIA, RUSSIA HOAX. If you don’t have honest Elections (and strong Borders!), YOU DON’T HAVE A COUNTRY!!!",3
2023-06-22 03:22:13.458000+00:00,realDonaldTrump,1.10586E+17,“Special Counsel John Durham testifies that the FBI had NO INFORMATION that anyone in the Trump campaign had been in contact with Russian intelligence officials at the time they launched the Crossfire Hurricane investigation.” —Heritage Foundation,3
2023-06-26 01:08:01.062000+00:00,realDonaldTrump,1.10608E+17,I was the first President in 70 years who didn’t start a war!,3
2023-06-29 15:04:44.310000+00:00,realDonaldTrump,1.10628E+17,https://www.nysun.com/article/democrats-beware-victory-would-endow-trump-with-a-strength-only-adversity-can-create,3
2023-07-07 20:29:12.313000+00:00,realDonaldTrump,1.10675E+17,https://www.rsbnetwork.com/news/trump-plans-to-cancel-bidens-war-on-american-agriculture/,3
2023-07-11 18:33:49.678000+00:00,realDonaldTrump,1.10697E+17,Joe Biden should not be dragging us further toward World War III by sending cluster munitions to Ukraine—he should be trying to END the war and stop the horrific death and destruction being caused by an incompetent administration…. https://www.donaldjtrump.com/news/170c1408-a364-4ecb-9ae3-f33d4fd7bd34,3
2023-07-16 02:58:39.125000+00:00,realDonaldTrump,1.10722E+17,"Our rights and liberties are being torn to shreds...But, as I stand here tonight, I know the young conservative warriors of Turning Point will not let this happen!",3
2023-07-17 12:26:19.653000+00:00,realDonaldTrump,1.10729E+17,RT @MonicaGarciaHowardYes and Rhinos 👇👇👇,3
2023-07-20 18:45:16.059000+00:00,realDonaldTrump,1.10748E+17,"“Joe Biden has admitted he forced Shokin’s firing in late 2015 and early 2016 by threatening to withhold $1 billion in U.S. loan guarantees from Ukraine. The prosecutor was fired, but Biden has adamantly denied he did so to help his son’s company. The memo clearly states Burisma owner, Mykola Zlochevsky, told the informant he had been ‘coerced’ into paying the Biden’s money and estimated the price tag to be $10 million.” https://justthenews.com/accountability/russia-and-ukraine-scandals/fbi-informant-told-agents-hunter-biden-hired-burisma",3
2023-07-23 21:15:09.692000+00:00,realDonaldTrump,1.10765E+17,"Every time you see these Radical Lunatics and their partners in the Fake News Media talking about the “Trials and Tribulations” of President Donald J. Trump, please remember that it is all a coordinated HOAX, just like Russia, Russia, Russia, the “No Collusion” Mueller Witch Hunt, the Fake Dossier, FISA Fraud, and all of the rest, in order to STEAL ANOTHER ELECTION through PROSECUTORIAL MISCONDUCT at levels never seen before in the U.S. Deranged Jack Smith has already spent over $25,000,000!!!",3
2023-07-25 16:38:54.617000+00:00,realDonaldTrump,1.10776E+17,RT @LeeSmithThe Durham Coverup — Did ex-CIA Director John Brennan Doctor His Notes to Hide His Role in Russiagate?My latest at @Localshttps://leesmith.locals.com/upost/4011954/the-durham-coverup,3
2023-07-26 02:21:46.628000+00:00,realDonaldTrump,1.10778E+17,https://www.breitbart.com/politics/2022/08/30/kash-patel-responds-attacks-says-fbi-document-probe-run-same-russiagate-crew/,3
2023-07-28 06:06:51.707000+00:00,realDonaldTrump,1.1079E+17,"RT @TownhallBiden Cut a Massive Check to Ukraine After Forcing a Family to Pay $60,000 To Move Soldier’s Remains https://townhall.com/tipsheet/saraharnold/2023/07/27/biden-cut-a-massive-check-to-ukraine-after-forcing-a-family-to-pay-60000-to-move-soldiers-remains-n2626315",3
2023-07-28 17:26:00.284000+00:00,realDonaldTrump,1.10793E+17,"RT @realDonaldTrumpAt the direction of Crooked Joe Biden and his Weaponized DOJ, Deranged Jack Smith is attempting to destroy the lives of two fine people who have worked for me (and have done a great job!) for a long time. They are being persecuted with one goal, to “Get Trump.” This is textbook Third World intimidation by rabid, lawless prosecutors. These same craven tactics were used, and failed, during the Russia, Russia, Russia Witch Hunt and other Hoaxes. We will not let Radical Lunatics destroy our Country!",3
2023-07-30 12:32:59.183000+00:00,realDonaldTrump,1.10803E+17,"Same as the Russia, Russia, Russia HOAX. They knowingly accuse you of a fake crime, a crime that they actually make up, you fight these false charges hard, and they try and get you on “obstruction.” We are dealing with sick and evil people!",3
2023-08-01 10:27:29.309000+00:00,realDonaldTrump,1.10814E+17,"RT @realDonaldTrumpSame as the Russia, Russia, Russia HOAX. They knowingly accuse you of a fake crime, a crime that they actually make up, you fight these false charges hard, and they try and get you on “obstruction.” We are dealing with sick and evil people!",3
2023-08-07 16:38:25.577000+00:00,realDonaldTrump,1.10849E+17,"RT @realDonaldTrumpIsn’t is TERRIBLE that a Political Opponent can haphazardly charge you with FAKE crimes in the middle of your campaign in order to interfere with your time &amp; message, and there is nothing you can do to stop this travesty of “justice.” They had 2.5 years to file, long before the campaign started. Another Russia, Russia, Russia HOAX. Should not be allowed to happen!",3
2023-08-07 20:16:21.382000+00:00,realDonaldTrump,1.1085E+17,"Russia and China would not be putting ships dangerously off the coast of Alaska if I were President- NO WAY, NO HOW!!! No respect for Biden.",3
2023-08-08 17:21:04.884000+00:00,realDonaldTrump,1.10855E+17,"The FBI Special Agent who was in charge of the Fake Russian Collusion Witch Hunt just plead GUILTY TO CONSPIRACY. What a disgrace! They knew I was innocent all along, and yet we went through hell and back to get the NO COLLUSION finding from Mueller. Do I get an apology from the FBI &amp; DOJ? What we have exposed about our Country is incredible!!!",3
2023-08-08 20:47:22.795000+00:00,realDonaldTrump,1.10856E+17,"The Obama appointed Judge in  the FREE SPEECH Indictment of me by my political opponent, Crooked Joe Biden’s Department of InJustice, shared professional ties at the law firm that worked for Energy Company Burisma, based in Ukraine, of which Hunter Biden and his associate were “proud” MEMBERS OF THE BOARD, and were paid Millions of Dollars, even though Hunter knew almost NOTHING about Energy. How much was the law firm paid? So Horrible. This is a CLASSIC Conflict of Interest! “GATEWAY PUNDIT”",3
2023-08-12 16:20:49.851000+00:00,realDonaldTrump,1.10878E+17,Looking forward to seeing all of my friends in Iowa. Landing soon!,3
2023-08-17 20:09:57.097000+00:00,realDonaldTrump,1.10907E+17,"Why did it take the Washington Compost over two months to correct their Story where, just like Adam Schiff, they MADE UP MY WORDS on a “PERFECT” phone call? Why did nobody come forward sooner to correct the record? Fani Willis impaneled her “Special Purpose Grand Jury” BEFORE the Washington Post was forced to issue a retraction. THIS IS A FAKE NEWS-BASED WITCH HUNT!",3
2023-08-17 20:12:56.469000+00:00,realDonaldTrump,1.10907E+17,https://dailycaller.com/2023/08/06/opinion-a-second-trump-term-can-walk-us-back-from-the-brink-of-war-wax-olson/,3
2023-08-17 23:15:10.186000+00:00,realDonaldTrump,1.10907E+17,https://americasvoice.news/president-trump-started-zero-wars-and-how-he-did-it/,3
2023-08-27 21:40:03.385000+00:00,realDonaldTrump,1.10964E+17,"The Republicans in Congress, though well meaning, keep talking about an Impeachment “Inquiry” on Crooked Joe Biden. Look, the guy got bribed, he paid people off, and he wouldn’t give One Billion Dollars to Ukraine unless they “got rid of the Prosecutor.” Biden is a Stone Cold Crook-You don’t need a long INQUIRY to prove it, it’s already proven. These lowlifes Impeached me TWICE (I WON!), and Indicted me FOUR TIMES - For NOTHING! Either IMPEACH the BUM, or fade into OBLIVION. THEY DID IT TO US!",3
2023-08-30 14:32:49.755000+00:00,realDonaldTrump,1.10979E+17,https://www.dailymail.co.uk/news/article-12445811/Fired-Ukrainian-prosecutor-Shokin-says-Joe-Hunter-Biden-DID-BRIBES-ousting-Isnt-corruption-says-preview-bombshell-interview.html,3
2023-08-30 15:15:07.997000+00:00,realDonaldTrump,1.10979E+17,https://rootforamerica.com/indictment-of-trump-is-a-declaration-of-war/,3
2023-08-30 20:04:20.008000+00:00,realDonaldTrump,1.1098E+17,"Our hearts go out to everyone impacted by Hurricane Idalia. I urge everyone to listen to your local officials, heed all warnings, and prioritize the safety of yourself and your loved ones. I’ve witnessed the courage, strength, and spirit of the great people of Florida many times over the years! Together, they will recover and rebuild, but in the meantime, be safe. Love and respect to everyone. God bless you all!",3
2023-08-31 11:59:38.320000+00:00,realDonaldTrump,1.10984E+17,"RT @MTGEverything is failing for the Biden admin.They will probably drag us into a full scale war in an effort to try to unify the country behind Biden.Not only would that be horrific but it would infuriate the country and would fail.But make no mistake, they want a war.",3
2023-09-05 15:18:03.018000+00:00,realDonaldTrump,1.11013E+17,He was put up by Democrat Senators in Delaware under Blue Slip! https://thegreggjarrett.com/in-biden-probe-special-counsel-david-weiss-makes-the-cowardly-lion-look-heroic/,3
2023-09-06 19:06:03.671000+00:00,realDonaldTrump,1.1102E+17,"They spied on my Campaign, Impeached me twice, had the Russia, Russia Hoax, the Fake Dossier Hoax, FISA Fraud, Election Fraud, the “No Collusion” Mueller Hoax, and so much more. I was innocent on all counts. If I am elected, they will be brought to JUSTICE, something that Republicans have always been afraid to do.",3
2023-09-08 06:46:42.635000+00:00,realDonaldTrump,1.11028E+17,"We just sent $520,000,000 to Ukraine to “make their energy cleaner.”",3
2023-09-08 14:59:20.770000+00:00,realDonaldTrump,1.1103E+17,The Migrants pouring into our Country are DESTROYING our Cities and States. This is an invasion the likes of which has never been seen before. It is a Death Wish for America! I will fix it IMMEDIATELY upon re-entering Office (along with so much else!). MAGA!,3
2023-09-12 01:43:38.267000+00:00,realDonaldTrump,1.1105E+17,"Because of the Rigged and Stollen 2020 Presidential Election, just look at our Nation, and indeed the World, NOW! It is all a shadow of its former self. Ukraine, Inflation, Bad Economy, Woke Military, No World Standing, No Respect, and today, 6 Billion Dollars for hostages. Where is the call from Republicans for the 25th Amendment?",3
2023-09-14 18:24:17.913000+00:00,realDonaldTrump,1.11065E+17,Prosecutor Weiss is appointed by the 2 Democrat Senators of Delaware under Blue Slip!,3
